depth	# bases at depth	size of A	% of A at depth
7091	1	46584178	0.0000000
7092	1	46584178	0.0000000
7094	1	46584178	0.0000000
7102	1	46584178	0.0000000
7103	1	46584178	0.0000000
7111	1	46584178	0.0000000
7112	1	46584178	0.0000000
7120	2	46584178	0.0000000
7122	1	46584178	0.0000000
7126	2	46584178	0.0000000
7130	1	46584178	0.0000000
7141	1	46584178	0.0000000
7145	1	46584178	0.0000000
7149	1	46584178	0.0000000
7150	1	46584178	0.0000000
7152	2	46584178	0.0000000
7154	1	46584178	0.0000000
7164	1	46584178	0.0000000
7165	1	46584178	0.0000000
7166	2	46584178	0.0000000
7177	1	46584178	0.0000000
7178	1	46584178	0.0000000
7187	1	46584178	0.0000000
7193	1	46584178	0.0000000
7194	1	46584178	0.0000000
7195	1	46584178	0.0000000
7206	1	46584178	0.0000000
7207	1	46584178	0.0000000
7213	1	46584178	0.0000000
7214	1	46584178	0.0000000
7227	1	46584178	0.0000000
7232	1	46584178	0.0000000
7235	1	46584178	0.0000000
7243	1	46584178	0.0000000
7247	1	46584178	0.0000000
7281	1	46584178	0.0000000
7287	2	46584178	0.0000000
7292	1	46584178	0.0000000
7298	1	46584178	0.0000000
7300	1	46584178	0.0000000
7302	1	46584178	0.0000000
7309	1	46584178	0.0000000
7314	2	46584178	0.0000000
7318	1	46584178	0.0000000
7320	3	46584178	0.0000001
7324	1	46584178	0.0000000
7334	1	46584178	0.0000000
7335	1	46584178	0.0000000
7344	1	46584178	0.0000000
7350	1	46584178	0.0000000
7370	1	46584178	0.0000000
7380	1	46584178	0.0000000
7385	1	46584178	0.0000000
7392	1	46584178	0.0000000
7393	1	46584178	0.0000000
7394	1	46584178	0.0000000
7396	1	46584178	0.0000000
7402	1	46584178	0.0000000
7408	2	46584178	0.0000000
7416	1	46584178	0.0000000
7417	1	46584178	0.0000000
7422	1	46584178	0.0000000
7432	1	46584178	0.0000000
7454	1	46584178	0.0000000
7460	1	46584178	0.0000000
7463	1	46584178	0.0000000
7464	2	46584178	0.0000000
7465	1	46584178	0.0000000
7466	1	46584178	0.0000000
7474	1	46584178	0.0000000
7475	1	46584178	0.0000000
7480	2	46584178	0.0000000
7483	1	46584178	0.0000000
7489	1	46584178	0.0000000
7496	3	46584178	0.0000001
7505	1	46584178	0.0000000
7514	1	46584178	0.0000000
7522	1	46584178	0.0000000
7527	1	46584178	0.0000000
7530	1	46584178	0.0000000
7546	1	46584178	0.0000000
7551	1	46584178	0.0000000
7566	1	46584178	0.0000000
7569	1	46584178	0.0000000
7573	1	46584178	0.0000000
7575	1	46584178	0.0000000
7577	1	46584178	0.0000000
7578	1	46584178	0.0000000
7595	1	46584178	0.0000000
7597	1	46584178	0.0000000
7604	1	46584178	0.0000000
7607	1	46584178	0.0000000
7613	1	46584178	0.0000000
7620	1	46584178	0.0000000
7627	1	46584178	0.0000000
7629	1	46584178	0.0000000
7631	1	46584178	0.0000000
7634	1	46584178	0.0000000
7638	1	46584178	0.0000000
7654	2	46584178	0.0000000
7656	1	46584178	0.0000000
7661	1	46584178	0.0000000
7663	1	46584178	0.0000000
7671	1	46584178	0.0000000
7676	1	46584178	0.0000000
7678	1	46584178	0.0000000
7681	1	46584178	0.0000000
7682	1	46584178	0.0000000
7684	1	46584178	0.0000000
7706	2	46584178	0.0000000
7710	1	46584178	0.0000000
7712	2	46584178	0.0000000
7717	1	46584178	0.0000000
7722	1	46584178	0.0000000
7725	1	46584178	0.0000000
7728	1	46584178	0.0000000
7738	1	46584178	0.0000000
7739	1	46584178	0.0000000
7742	1	46584178	0.0000000
7743	1	46584178	0.0000000
7746	3	46584178	0.0000001
7755	1	46584178	0.0000000
7757	1	46584178	0.0000000
7765	1	46584178	0.0000000
7768	1	46584178	0.0000000
7769	1	46584178	0.0000000
7775	1	46584178	0.0000000
7776	2	46584178	0.0000000
7782	1	46584178	0.0000000
7784	1	46584178	0.0000000
7788	1	46584178	0.0000000
7792	2	46584178	0.0000000
7793	1	46584178	0.0000000
7794	1	46584178	0.0000000
7796	1	46584178	0.0000000
7801	1	46584178	0.0000000
7812	1	46584178	0.0000000
7819	1	46584178	0.0000000
7832	1	46584178	0.0000000
7838	1	46584178	0.0000000
7840	1	46584178	0.0000000
7844	2	46584178	0.0000000
7847	1	46584178	0.0000000
7850	2	46584178	0.0000000
7868	1	46584178	0.0000000
7870	1	46584178	0.0000000
7879	1	46584178	0.0000000
7885	1	46584178	0.0000000
7886	2	46584178	0.0000000
7892	1	46584178	0.0000000
7896	2	46584178	0.0000000
7905	1	46584178	0.0000000
7908	3	46584178	0.0000001
7910	2	46584178	0.0000000
7918	1	46584178	0.0000000
7923	1	46584178	0.0000000
7926	1	46584178	0.0000000
7939	1	46584178	0.0000000
7952	1	46584178	0.0000000
7973	1	46584178	0.0000000
7977	1	46584178	0.0000000
7981	2	46584178	0.0000000
7992	1	46584178	0.0000000
7993	1	46584178	0.0000000
7997	1	46584178	0.0000000
8017	1	46584178	0.0000000
8020	1	46584178	0.0000000
8036	1	46584178	0.0000000
8041	1	46584178	0.0000000
8051	1	46584178	0.0000000
8055	1	46584178	0.0000000
8057	1	46584178	0.0000000
8082	1	46584178	0.0000000
8085	1	46584178	0.0000000
8101	1	46584178	0.0000000
8117	1	46584178	0.0000000
8130	1	46584178	0.0000000
8137	1	46584178	0.0000000
8145	1	46584178	0.0000000
8159	1	46584178	0.0000000
8172	1	46584178	0.0000000
8200	1	46584178	0.0000000
8210	1	46584178	0.0000000
8219	1	46584178	0.0000000
8222	1	46584178	0.0000000
8228	1	46584178	0.0000000
8229	1	46584178	0.0000000
8244	1	46584178	0.0000000
8264	1	46584178	0.0000000
8283	1	46584178	0.0000000
8290	1	46584178	0.0000000
8294	1	46584178	0.0000000
8298	1	46584178	0.0000000
8305	1	46584178	0.0000000
8321	1	46584178	0.0000000
8325	2	46584178	0.0000000
8347	1	46584178	0.0000000
8351	1	46584178	0.0000000
8365	1	46584178	0.0000000
8368	1	46584178	0.0000000
8387	1	46584178	0.0000000
8402	1	46584178	0.0000000
8414	1	46584178	0.0000000
8417	1	46584178	0.0000000
8427	1	46584178	0.0000000
8438	1	46584178	0.0000000
8441	1	46584178	0.0000000
8451	1	46584178	0.0000000
8466	1	46584178	0.0000000
8469	1	46584178	0.0000000
8478	1	46584178	0.0000000
8481	1	46584178	0.0000000
8492	3	46584178	0.0000001
8497	1	46584178	0.0000000
8508	1	46584178	0.0000000
8510	1	46584178	0.0000000
8513	2	46584178	0.0000000
8517	1	46584178	0.0000000
8520	1	46584178	0.0000000
8530	1	46584178	0.0000000
8539	1	46584178	0.0000000
8540	1	46584178	0.0000000
8547	1	46584178	0.0000000
8558	1	46584178	0.0000000
8561	1	46584178	0.0000000
8572	1	46584178	0.0000000
8575	1	46584178	0.0000000
8578	1	46584178	0.0000000
8580	1	46584178	0.0000000
8595	1	46584178	0.0000000
8603	1	46584178	0.0000000
8615	1	46584178	0.0000000
8621	1	46584178	0.0000000
8627	1	46584178	0.0000000
8653	1	46584178	0.0000000
8661	1	46584178	0.0000000
8669	1	46584178	0.0000000
8703	1	46584178	0.0000000
8720	2	46584178	0.0000000
8734	1	46584178	0.0000000
8739	1	46584178	0.0000000
8747	1	46584178	0.0000000
8762	1	46584178	0.0000000
8764	2	46584178	0.0000000
8771	2	46584178	0.0000000
8772	1	46584178	0.0000000
8775	1	46584178	0.0000000
8781	1	46584178	0.0000000
8785	1	46584178	0.0000000
8788	1	46584178	0.0000000
8820	1	46584178	0.0000000
8821	1	46584178	0.0000000
8829	1	46584178	0.0000000
8832	1	46584178	0.0000000
8847	1	46584178	0.0000000
8854	1	46584178	0.0000000
8857	1	46584178	0.0000000
8858	1	46584178	0.0000000
8872	1	46584178	0.0000000
8873	1	46584178	0.0000000
8881	1	46584178	0.0000000
8883	1	46584178	0.0000000
8888	1	46584178	0.0000000
8893	1	46584178	0.0000000
8914	1	46584178	0.0000000
8940	1	46584178	0.0000000
8945	1	46584178	0.0000000
8947	1	46584178	0.0000000
8956	1	46584178	0.0000000
8962	1	46584178	0.0000000
8967	1	46584178	0.0000000
8968	1	46584178	0.0000000
9018	2	46584178	0.0000000
9028	1	46584178	0.0000000
9029	1	46584178	0.0000000
9030	1	46584178	0.0000000
9033	2	46584178	0.0000000
9069	1	46584178	0.0000000
9074	1	46584178	0.0000000
9096	1	46584178	0.0000000
9103	1	46584178	0.0000000
9114	1	46584178	0.0000000
9116	1	46584178	0.0000000
9123	2	46584178	0.0000000
9132	1	46584178	0.0000000
9134	1	46584178	0.0000000
9140	1	46584178	0.0000000
9144	1	46584178	0.0000000
9154	1	46584178	0.0000000
9156	1	46584178	0.0000000
9163	1	46584178	0.0000000
9165	1	46584178	0.0000000
9168	1	46584178	0.0000000
9173	1	46584178	0.0000000
9179	1	46584178	0.0000000
9201	1	46584178	0.0000000
9210	1	46584178	0.0000000
9211	1	46584178	0.0000000
9222	1	46584178	0.0000000
9253	1	46584178	0.0000000
9271	1	46584178	0.0000000
9277	1	46584178	0.0000000
9315	1	46584178	0.0000000
9328	1	46584178	0.0000000
9333	1	46584178	0.0000000
9356	1	46584178	0.0000000
9369	1	46584178	0.0000000
9376	1	46584178	0.0000000
9400	1	46584178	0.0000000
9427	1	46584178	0.0000000
9430	1	46584178	0.0000000
9432	1	46584178	0.0000000
9435	1	46584178	0.0000000
9437	1	46584178	0.0000000
9446	1	46584178	0.0000000
9454	1	46584178	0.0000000
9455	1	46584178	0.0000000
9456	1	46584178	0.0000000
9468	1	46584178	0.0000000
9488	1	46584178	0.0000000
9491	1	46584178	0.0000000
9494	1	46584178	0.0000000
9509	1	46584178	0.0000000
9511	1	46584178	0.0000000
9531	1	46584178	0.0000000
9535	1	46584178	0.0000000
9537	1	46584178	0.0000000
9560	1	46584178	0.0000000
9564	1	46584178	0.0000000
9570	1	46584178	0.0000000
9587	1	46584178	0.0000000
9591	1	46584178	0.0000000
9616	1	46584178	0.0000000
9652	1	46584178	0.0000000
9656	1	46584178	0.0000000
9661	1	46584178	0.0000000
9663	1	46584178	0.0000000
9673	1	46584178	0.0000000
9683	1	46584178	0.0000000
9684	1	46584178	0.0000000
9691	1	46584178	0.0000000
9705	1	46584178	0.0000000
9708	1	46584178	0.0000000
9721	1	46584178	0.0000000
9723	1	46584178	0.0000000
9728	1	46584178	0.0000000
9732	1	46584178	0.0000000
9737	1	46584178	0.0000000
9754	1	46584178	0.0000000
9786	1	46584178	0.0000000
9794	2	46584178	0.0000000
9815	1	46584178	0.0000000
9832	1	46584178	0.0000000
9852	1	46584178	0.0000000
9869	2	46584178	0.0000000
9937	1	46584178	0.0000000
9960	1	46584178	0.0000000
9972	1	46584178	0.0000000
9990	1	46584178	0.0000000
10031	1	46584178	0.0000000
10097	1	46584178	0.0000000
10135	1	46584178	0.0000000
10144	1	46584178	0.0000000
10172	1	46584178	0.0000000
10175	1	46584178	0.0000000
10197	1	46584178	0.0000000
10206	1	46584178	0.0000000
10214	1	46584178	0.0000000
10220	1	46584178	0.0000000
10226	1	46584178	0.0000000
10230	1	46584178	0.0000000
10241	1	46584178	0.0000000
10253	1	46584178	0.0000000
10258	1	46584178	0.0000000
10271	1	46584178	0.0000000
10281	1	46584178	0.0000000
10289	1	46584178	0.0000000
10296	1	46584178	0.0000000
10297	1	46584178	0.0000000
10299	1	46584178	0.0000000
10303	1	46584178	0.0000000
10304	1	46584178	0.0000000
10333	1	46584178	0.0000000
10344	1	46584178	0.0000000
10379	1	46584178	0.0000000
10391	1	46584178	0.0000000
10403	1	46584178	0.0000000
10426	1	46584178	0.0000000
10438	1	46584178	0.0000000
10449	1	46584178	0.0000000
10454	1	46584178	0.0000000
10456	1	46584178	0.0000000
10474	1	46584178	0.0000000
10496	1	46584178	0.0000000
10514	1	46584178	0.0000000
10569	1	46584178	0.0000000
10593	1	46584178	0.0000000
10601	1	46584178	0.0000000
10610	1	46584178	0.0000000
10623	1	46584178	0.0000000
10633	1	46584178	0.0000000
10647	1	46584178	0.0000000
10703	1	46584178	0.0000000
10708	1	46584178	0.0000000
10763	1	46584178	0.0000000
10769	1	46584178	0.0000000
10774	1	46584178	0.0000000
10779	1	46584178	0.0000000
10789	1	46584178	0.0000000
10817	1	46584178	0.0000000
10833	1	46584178	0.0000000
10839	1	46584178	0.0000000
10861	2	46584178	0.0000000
10909	1	46584178	0.0000000
10916	1	46584178	0.0000000
10925	1	46584178	0.0000000
10933	1	46584178	0.0000000
10953	1	46584178	0.0000000
10974	1	46584178	0.0000000
10982	1	46584178	0.0000000
11002	1	46584178	0.0000000
11018	2	46584178	0.0000000
11024	1	46584178	0.0000000
11050	1	46584178	0.0000000
11066	1	46584178	0.0000000
11075	1	46584178	0.0000000
11083	1	46584178	0.0000000
11146	1	46584178	0.0000000
11148	1	46584178	0.0000000
11151	1	46584178	0.0000000
11187	1	46584178	0.0000000
11197	1	46584178	0.0000000
11221	1	46584178	0.0000000
11253	1	46584178	0.0000000
11272	1	46584178	0.0000000
11320	1	46584178	0.0000000
11357	1	46584178	0.0000000
11438	1	46584178	0.0000000
11490	1	46584178	0.0000000
11517	1	46584178	0.0000000
11544	1	46584178	0.0000000
11562	1	46584178	0.0000000
11629	1	46584178	0.0000000
11697	1	46584178	0.0000000
11741	2	46584178	0.0000000
11844	1	46584178	0.0000000
11854	1	46584178	0.0000000
11858	1	46584178	0.0000000
11859	1	46584178	0.0000000
11897	1	46584178	0.0000000
11926	1	46584178	0.0000000
11929	1	46584178	0.0000000
11942	1	46584178	0.0000000
11949	1	46584178	0.0000000
11956	1	46584178	0.0000000
11974	1	46584178	0.0000000
12006	1	46584178	0.0000000
12024	1	46584178	0.0000000
12046	1	46584178	0.0000000
12088	1	46584178	0.0000000
12147	1	46584178	0.0000000
12177	1	46584178	0.0000000
12188	1	46584178	0.0000000
12219	1	46584178	0.0000000
12223	1	46584178	0.0000000
12233	1	46584178	0.0000000
12271	1	46584178	0.0000000
12277	1	46584178	0.0000000
12294	1	46584178	0.0000000
12296	1	46584178	0.0000000
12320	1	46584178	0.0000000
12345	1	46584178	0.0000000
12375	1	46584178	0.0000000
12391	1	46584178	0.0000000
12393	1	46584178	0.0000000
12415	1	46584178	0.0000000
12431	1	46584178	0.0000000
12457	1	46584178	0.0000000
12458	1	46584178	0.0000000
12493	1	46584178	0.0000000
12508	1	46584178	0.0000000
12564	1	46584178	0.0000000
12600	1	46584178	0.0000000
12659	1	46584178	0.0000000
12691	1	46584178	0.0000000
12721	1	46584178	0.0000000
12734	1	46584178	0.0000000
12736	1	46584178	0.0000000
12796	1	46584178	0.0000000
12825	1	46584178	0.0000000
12857	1	46584178	0.0000000
12883	1	46584178	0.0000000
12933	1	46584178	0.0000000
12985	1	46584178	0.0000000
13027	1	46584178	0.0000000
13095	1	46584178	0.0000000
13130	1	46584178	0.0000000
13151	1	46584178	0.0000000
13216	1	46584178	0.0000000
13311	1	46584178	0.0000000
13312	1	46584178	0.0000000
13386	1	46584178	0.0000000
13389	1	46584178	0.0000000
13400	1	46584178	0.0000000
13421	1	46584178	0.0000000
13480	1	46584178	0.0000000
13500	1	46584178	0.0000000
13627	1	46584178	0.0000000
13635	1	46584178	0.0000000
13720	1	46584178	0.0000000
13748	1	46584178	0.0000000
13800	1	46584178	0.0000000
13842	1	46584178	0.0000000
13882	1	46584178	0.0000000
13916	1	46584178	0.0000000
13964	1	46584178	0.0000000
13988	1	46584178	0.0000000
14015	1	46584178	0.0000000
14039	1	46584178	0.0000000
14048	1	46584178	0.0000000
14056	1	46584178	0.0000000
14085	1	46584178	0.0000000
14141	1	46584178	0.0000000
14176	1	46584178	0.0000000
14214	1	46584178	0.0000000
14221	1	46584178	0.0000000
14231	1	46584178	0.0000000
14342	1	46584178	0.0000000
14414	1	46584178	0.0000000
14430	1	46584178	0.0000000
14492	1	46584178	0.0000000
14524	1	46584178	0.0000000
14549	1	46584178	0.0000000
14595	1	46584178	0.0000000
14598	1	46584178	0.0000000
14601	2	46584178	0.0000000
14612	2	46584178	0.0000000
14633	1	46584178	0.0000000
14652	1	46584178	0.0000000
14661	1	46584178	0.0000000
14716	1	46584178	0.0000000
14723	1	46584178	0.0000000
14727	1	46584178	0.0000000
14757	1	46584178	0.0000000
14758	1	46584178	0.0000000
14765	1	46584178	0.0000000
14786	1	46584178	0.0000000
14830	1	46584178	0.0000000
14840	1	46584178	0.0000000
14845	1	46584178	0.0000000
14860	1	46584178	0.0000000
14867	1	46584178	0.0000000
14876	1	46584178	0.0000000
14888	1	46584178	0.0000000
14904	1	46584178	0.0000000
14914	1	46584178	0.0000000
14958	1	46584178	0.0000000
14966	1	46584178	0.0000000
15035	1	46584178	0.0000000
15047	1	46584178	0.0000000
15056	1	46584178	0.0000000
15071	1	46584178	0.0000000
15076	1	46584178	0.0000000
15078	1	46584178	0.0000000
15081	1	46584178	0.0000000
15087	1	46584178	0.0000000
15120	1	46584178	0.0000000
15121	1	46584178	0.0000000
15138	1	46584178	0.0000000
15149	1	46584178	0.0000000
15153	1	46584178	0.0000000
15157	1	46584178	0.0000000
15168	1	46584178	0.0000000
15170	2	46584178	0.0000000
15178	1	46584178	0.0000000
15179	1	46584178	0.0000000
15180	1	46584178	0.0000000
15183	1	46584178	0.0000000
15194	1	46584178	0.0000000
15196	1	46584178	0.0000000
15207	1	46584178	0.0000000
15208	1	46584178	0.0000000
15209	2	46584178	0.0000000
15216	1	46584178	0.0000000
15222	1	46584178	0.0000000
15223	1	46584178	0.0000000
15235	1	46584178	0.0000000
15240	1	46584178	0.0000000
15253	1	46584178	0.0000000
15257	1	46584178	0.0000000
15270	1	46584178	0.0000000
15272	1	46584178	0.0000000
15274	1	46584178	0.0000000
15278	1	46584178	0.0000000
15285	1	46584178	0.0000000
15290	1	46584178	0.0000000
15304	1	46584178	0.0000000
15305	1	46584178	0.0000000
15332	1	46584178	0.0000000
15351	1	46584178	0.0000000
15353	1	46584178	0.0000000
15357	2	46584178	0.0000000
15367	1	46584178	0.0000000
15381	1	46584178	0.0000000
15398	1	46584178	0.0000000
15400	1	46584178	0.0000000
15420	1	46584178	0.0000000
15428	1	46584178	0.0000000
15437	1	46584178	0.0000000
15439	1	46584178	0.0000000
15456	1	46584178	0.0000000
15459	1	46584178	0.0000000
15477	1	46584178	0.0000000
15480	1	46584178	0.0000000
15507	1	46584178	0.0000000
15522	1	46584178	0.0000000
15536	2	46584178	0.0000000
15563	1	46584178	0.0000000
15567	1	46584178	0.0000000
15569	1	46584178	0.0000000
15576	2	46584178	0.0000000
15579	1	46584178	0.0000000
15581	1	46584178	0.0000000
15584	1	46584178	0.0000000
15592	1	46584178	0.0000000
15596	1	46584178	0.0000000
15599	1	46584178	0.0000000
15607	1	46584178	0.0000000
15633	1	46584178	0.0000000
15639	1	46584178	0.0000000
15642	1	46584178	0.0000000
15660	1	46584178	0.0000000
15699	1	46584178	0.0000000
15701	1	46584178	0.0000000
15712	1	46584178	0.0000000
15717	1	46584178	0.0000000
15721	1	46584178	0.0000000
15727	1	46584178	0.0000000
15757	2	46584178	0.0000000
15767	1	46584178	0.0000000
15772	1	46584178	0.0000000
15773	1	46584178	0.0000000
15781	1	46584178	0.0000000
15792	1	46584178	0.0000000
15818	1	46584178	0.0000000
15833	1	46584178	0.0000000
15878	2	46584178	0.0000000
15905	1	46584178	0.0000000
15931	1	46584178	0.0000000
15947	1	46584178	0.0000000
15966	1	46584178	0.0000000
15998	1	46584178	0.0000000
16017	1	46584178	0.0000000
16060	1	46584178	0.0000000
16086	1	46584178	0.0000000
16097	1	46584178	0.0000000
16107	1	46584178	0.0000000
16127	1	46584178	0.0000000
16159	1	46584178	0.0000000
16166	2	46584178	0.0000000
16174	1	46584178	0.0000000
16188	1	46584178	0.0000000
16203	1	46584178	0.0000000
16204	1	46584178	0.0000000
16208	1	46584178	0.0000000
16218	1	46584178	0.0000000
16227	1	46584178	0.0000000
